Locality,Sample,mab,Latitude,Longitude,Geologic Unit(s),Fossil,Fossil Subgroup,Fossil Unit,Reference,Period,Epoch,Age,projectName,Sample Collector
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Pustula 1,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Pustula 2,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Marginifera,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Richthofenia,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Camarophoria deloi?,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Pugnoides shumardiana,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Pugnoides swallowianus var.,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Leiorhynchus bisulcatum,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Leiorhynchus bisulcatum var.,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Leiorhynchus weeksi nobilis,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Camarotoechia n. sp.,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Rhynchopora illinoisensis,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Dielasma,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Dielasmina,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Cryptocanthia,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Spirifer latus?,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Ambocoelia,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Composita affinis,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Composita mexicanum var.,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Hustedia meekana,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Brachiopod,Hustedia bipartida,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Pelecypod,Leda,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Pelecypod,Schizodus,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Pelecypod,Aviculipecten,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Pelecypod,Streblopteria,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Pelecypod,Myalina,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Pelecypod,Myoconcha,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Pelecypod,Pleurophorus,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Gastropod,Bellerophon,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Gastropod,Bucanopsis,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Gastropod,Euphemus,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Gastropod,Pleurotomaria,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Gastropod,Platyceras,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Gastropod,Naticopsis 1,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Gastropod,Naticopsis 2,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Gastropod,Bulimorpha,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Gastropod,Sphaerodoma,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7472,USGS 7472,n/a,31.8611,-104.786,Getaway Limestone,Invertebrate,Gastropod,Aclisma,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7473,USGS 7473,n/a,31.8741,-104.8042,Getaway Limestone,Invertebrate,Fusulinid,Fusulina,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7473,USGS 7473,n/a,31.8741,-104.8042,Getaway Limestone,Invertebrate,Bryozoan,Fistulipora,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7473,USGS 7473,n/a,31.8741,-104.8042,Getaway Limestone,Invertebrate,Brachiopod,Chonetes,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7473,USGS 7473,n/a,31.8741,-104.8042,Getaway Limestone,Invertebrate,Brachiopod,Productus 1,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7473,USGS 7473,n/a,31.8741,-104.8042,Getaway Limestone,Invertebrate,Brachiopod,Productus 2,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7473,USGS 7473,n/a,31.8741,-104.8042,Getaway Limestone,Invertebrate,Brachiopod,Productus 3,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7473,USGS 7473,n/a,31.8741,-104.8042,Getaway Limestone,Invertebrate,Brachiopod,Spirifer,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7473,USGS 7473,n/a,31.8741,-104.8042,Getaway Limestone,Invertebrate,Brachiopod,Ambocoelia,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7473,USGS 7473,n/a,31.8741,-104.8042,Getaway Limestone,Invertebrate,Brachiopod,Leptodus,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7473,USGS 7473,n/a,31.8741,-104.8042,Getaway Limestone,Invertebrate,Pelecypod,Aviculipecten 1,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7473,USGS 7473,n/a,31.8741,-104.8042,Getaway Limestone,Invertebrate,Pelecypod,Aviculipecten 2,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7474,USGS 7474,n/a,31.8337,-104.8106,Getaway Limestone,Invertebrate,Brachiopod,Productus 1,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7474,USGS 7474,n/a,31.8337,-104.8106,Getaway Limestone,Invertebrate,Brachiopod,Productus 2,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7474,USGS 7474,n/a,31.8337,-104.8106,Getaway Limestone,Invertebrate,Brachiopod,Productus 3,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7474,USGS 7474,n/a,31.8337,-104.8106,Getaway Limestone,Invertebrate,Brachiopod,Productus 4,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7474,USGS 7474,n/a,31.8337,-104.8106,Getaway Limestone,Invertebrate,Brachiopod,Aulosteges,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7474,USGS 7474,n/a,31.8337,-104.8106,Getaway Limestone,Invertebrate,Brachiopod,Rhynchopora,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7474,USGS 7474,n/a,31.8337,-104.8106,Getaway Limestone,Invertebrate,Brachiopod,Dielasma,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7474,USGS 7474,n/a,31.8337,-104.8106,Getaway Limestone,Invertebrate,Brachiopod,Spirifer latus?,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7474,USGS 7474,n/a,31.8337,-104.8106,Getaway Limestone,Invertebrate,Brachiopod,Leptodus,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Bryozoan,Acanthocladia,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Bryozoan,Rhombopora,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Bryozoan,Cystodictya?,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Brachiopod,Meekella,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Brachiopod,Productus 1,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Brachiopod,Productus 2,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Brachiopod,Productus 3,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Brachiopod,Pustula?,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Brachiopod,Strophalosia,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Brachiopod,Spirifer,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Pelecypod,Parallelodon,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Pelecypod,Aviculipecten,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Pelecypod,Pleurophorus,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7475,USGS 7475,n/a,31.8574,-104.8272,Getaway Limestone,Invertebrate,Trilobite,Griffithides ,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Fusulinid,Fusulina,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Coral,Lophophyllum? sp.,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Echinoderm,Crinoidal fragments,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Bryozoan,Fistulipora grandis guadalupensis,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Bryozoan,Rhombopora sp.,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Meekella attenuata,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Chonetes hillanus,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Productus 1,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Productus 2,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod, Productus 3,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Productus 4,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Productus 5,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Richthofenia,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Aulosteges,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Camarophoria n. sp.?,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Spirifer latus,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Ambocoelia,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Composita affinis,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Hustedia meekana,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Brachiopod,Leptodus,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Pelecypod,Rleurophorus,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USGS 7476,USGS 7476,n/a,31.8727,-104.8032,Getaway Limestone,Invertebrate,Nautiloid,Nautilus,"Girty, Written Commun., 1934",Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
